DDCTransactionIdD15FAE62436A185AAE38218A34936D87_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.22.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.962727ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1040, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5E6878CB62EA73009CCE08E93339FCD8C9436566, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.435058ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1041, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__66DF4D49CFEAA1408D70D965214532AA27781AD8, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.143446ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_860, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset, FlushAsyncLoading=0.061475ms, FlushStreamingFunc=0.003152ms, BlockTillAllRequestsFinished=0.002760ms, ResetLoadersForSaveUnMarkAllObjects=0.216346ms, TagPackageExports=0.032317ms, BeginCacheForCookedPlatformData=0.024825ms, SerializeImports=0.039015ms, GatherLocalizableTextData=0.002362ms, MarkNames=0.002760ms, SerializeSummary=0.007093ms, SerializeNames=0.011429ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007488ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.007488ms, SortExportsSeekfreeInner=0.132803ms, SortExportsSeekfree=0.001971ms, BuildDependencyMap=0.005122ms, SerializeImportMap=0.013791ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011034ms, SerializeExports=0.038225ms, SerializeBulkData=1.217298ms, AsyncWrite=1.382414ms, UnaccountedTime=0.579685ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, AllOfLoadPackage_Duration=9.528302ms, AllOfLoadPackage_HitCount=421, ResolveRedirectors_Duration=0.015378ms, ResolveRedirectors_HitCount=421, CacheForCookedPlatformData_Duration=34.443703ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.156842ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.065811ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.002686ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3922, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.010248ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.200976ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1072, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___4AF609BEDFAC544C88C6F2D337FF73C3A563415F, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=30.839495ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1042, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___A11890A1EC44CC00A385B6BED39A83A16CCA765F, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=11.025421ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1043, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___6C1DA10FD70A68031BD7C00BBCF39C73F15A0A33, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.599945ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1044, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___94A74D09E8E42410DD817FDDB5EA38DB76FD4C6D, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.419293ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1045, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___F3DAA1A3B10BCB8D4CF53B84A0B2AFF008BD6DFE, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.162359ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_861, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, FlushAsyncLoading=0.073694ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.003152ms, ResetLoadersForSaveUnMarkAllObjects=0.133198ms, TagPackageExports=0.034679ms, BeginCacheForCookedPlatformData=0.025220ms, SerializeImports=0.039410ms, GatherLocalizableTextData=0.001967ms, MarkNames=0.003155ms, SerializeSummary=0.008274ms, SerializeNames=0.015765ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007488ms, SortExportsNonSeekfree=0.003546ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.135168ms, SortExportsSeekfree=0.002366ms, BuildDependencyMap=0.005122ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.001971ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009459ms, SerializeExports=0.037435ms, SerializeBulkData=0.053991ms, AsyncWrite=0.108764ms, UnaccountedTime=0.377916ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Wood_Oak_D.uasset, AllOfLoadPackage_Duration=9.288762ms, AllOfLoadPackage_HitCount=383, ResolveRedirectors_Duration=0.014577ms, ResolveRedirectors_HitCount=383, CacheForCookedPlatformData_Duration=35.076983ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.235658ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.085905ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.248378ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3923, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__C13DB48D003D85A41438ECE024B338A8CD43D15E, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.010639ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1073, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__C13DB48D003D85A41438ECE024B338A8CD43D15E, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.173394ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__44BAB7384DC6EC2E8B79995E6F2141B631F6E765, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=30.070656ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1046, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__41AA02E641F8E87258B772A5BE07C9D972458611, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=11.792295ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1047, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__7037541DABD85C19170D2FE0F8C3C4F7CDFA86AA, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.775701ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1048, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__A1CFA9FE5CFFF04F1136A74821A0D9C9BAB0DA6A, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.462644ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1049, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__544689710B37BBB17C47A11A117046C882C88590, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.214376ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_862, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Wood_Oak_D.uasset, FlushAsyncLoading=0.095367ms, FlushStreamingFunc=0.004333ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.178911ms, TagPackageExports=0.033889ms, BeginCacheForCookedPlatformData=0.026405ms, SerializeImports=0.044528ms, GatherLocalizableTextData=0.001971ms, MarkNames=0.003152ms, SerializeSummary=0.009459ms, SerializeNames=0.013005ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007883ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.009064ms, SortExportsSeekfreeInner=0.143051ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.006698ms, SerializeImportMap=0.022464ms, SerializeExportMap=0.005912ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.001580ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013791ms, SerializeExports=0.042953ms, SerializeBulkData=1.995988ms, AsyncWrite=2.881866ms, UnaccountedTime=1.221634ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3924, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_4B77AEB64B1AF9C26BB3E4AB519A0A46, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7525 bytes, Retrieved=true, Duration=0.563528ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3925, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3924, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.233687ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3926, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3924, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185609ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/StarterContent/Audio/151238__owlstorm__hard-female-footstep-2.uasset, AllOfLoadPackage_Duration=1.637775ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012215ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.378706ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.047289ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.045410ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_863, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/StarterContent/Audio/151238__owlstorm__hard-female-footstep-2.uasset, FlushAsyncLoading=0.169057ms, FlushStreamingFunc=0.009853ms, BlockTillAllRequestsFinished=0.008278ms, ResetLoadersForSaveUnMarkAllObjects=0.274274ms, TagPackageExports=0.011031ms, BeginCacheForCookedPlatformData=0.004731ms, SerializeImports=0.034284ms, GatherLocalizableTextData=0.002760ms, MarkNames=0.005908ms, SerializeSummary=0.020098ms, SerializeNames=0.026010ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.014972ms, SortExportsNonSeekfree=0.005912ms, SortExportsSeekfreeConstructor=0.014976ms, SortExportsSeekfreeInner=0.196248ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.010639ms, SerializeImportMap=0.003152ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016157ms, SerializeExports=0.028767ms, SerializeBulkData=0.011034ms, AsyncWrite=0.091821ms, UnaccountedTime=0.216741ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, AllOfLoadPackage_Duration=3.658194ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006698ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.156842ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015765ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.298243ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_864, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.064235ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.143442ms, TagPackageExports=0.057142ms, BeginCacheForCookedPlatformData=0.003152ms, SerializeImports=0.093002ms, GatherLocalizableTextData=0.001971ms, MarkNames=0.007488ms, SerializeSummary=0.008274ms, SerializeNames=0.052806ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.065416ms, SortExportsNonSeekfree=0.072118ms, SortExportsSeekfreeConstructor=0.007879ms, SortExportsSeekfreeInner=0.354670ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.011034ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.002366ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011820ms, SerializeExports=0.053596ms, SerializeBulkData=0.006698ms, AsyncWrite=0.044927ms, UnaccountedTime=0.108764ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Tech_Panel_N.uasset, AllOfLoadPackage_Duration=6.222047ms, AllOfLoadPackage_HitCount=209, ResolveRedirectors_Duration=0.012614ms, ResolveRedirectors_HitCount=209, CacheForCookedPlatformData_Duration=22.495750ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.152111ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062265ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.767515ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3927, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___2DF73A23636FAA45974837D9F605D95EFF57D230, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.011820ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1119, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___2DF73A23636FAA45974837D9F605D95EFF57D230, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.140682ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1050, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___9276A76727515BB55EC76122FEF50E366805CEE4, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=19.261978ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1074, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___69C1493AF0CC25820F323993F3D384F950A169E6, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=5.943041ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1075, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___4692569F3B82F28C03C5255AB08600C99E4D8DAA, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.636034ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1076, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___A6230CF2F0CE6D9077AE719944717ECEF72B71BD, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.210829ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1077, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___06FA5FF3F84EEE143BB58293ACC091B0AD9BE206, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.086699ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_865, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Tech_Panel_N.uasset, FlushAsyncLoading=0.060294ms, FlushStreamingFunc=0.004336ms, BlockTillAllRequestsFinished=0.003152ms, ResetLoadersForSaveUnMarkAllObjects=0.127681ms, TagPackageExports=0.033103ms, BeginCacheForCookedPlatformData=0.024036ms, SerializeImports=0.039015ms, GatherLocalizableTextData=0.001971ms, MarkNames=0.003152ms, SerializeSummary=0.007883ms, SerializeNames=0.017338ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.011824ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.008669ms, SortExportsSeekfreeInner=0.136744ms, SortExportsSeekfree=0.001971ms, BuildDependencyMap=0.004731ms, SerializeImportMap=0.013791ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.001576ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009064ms, SerializeExports=0.037830ms, SerializeBulkData=1.257099ms, AsyncWrite=1.380052ms, UnaccountedTime=0.612389ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_RockMesh_N.uasset, AllOfLoadPackage_Duration=7.417317ms, AllOfLoadPackage_HitCount=301, ResolveRedirectors_Duration=0.010636ms, ResolveRedirectors_HitCount=301, CacheForCookedPlatformData_Duration=27.515084ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.164330ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073694ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.646141ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3928, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B38E23DA440DE0F3E709A1902DCAF3E3___5F9625E8A8F769E5BE209910A4B036C40F618EE4, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.014581ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1051, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B38E23DA440DE0F3E709A1902DCAF3E3___5F9625E8A8F769E5BE209910A4B036C40F618EE4, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.252206ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1120, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B38E23DA440DE0F3E709A1902DCAF3E3___95F1A67DEA6559A27515D3D8004A3B1008A4834B, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=24.114613ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1078, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B38E23DA440DE0F3E709A1902DCAF3E3___9EBEFBF246679BD125448E3E71787C83F664D02E, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=6.618485ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1079, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B38E23DA440DE0F3E709A1902DCAF3E3___43A982BF782FDD57C7AEC3074346B97B7AC1CA88, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.403693ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
