DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-05.56.03, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547372ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1101, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EACAC6744191054A24DE8B9FCCBDC__B78DB4D624E807098F0271CA5E99A9A526C9E7DB, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=82.964935ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3611, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC6D0FDF490691C4B55A61BB0FB61A71__32B6CD116C769978F2E64DEA4559EA337DDC429E, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=82.898338ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1102, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__DA8E204FB060F0A61A77A5BFA61A8F788A30C44A, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=11.573188ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1171, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC6D0FDF490691C4B55A61BB0FB61A71__32B6CD116C769978F2E64DEA4559EA337DDC429E, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=12.717974ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3612, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__616C2390D4AB1946E22E70D1CCF126463E02A68A, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=12.700241ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1189, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__11EC3E1C9E9CB1E1D2288B3CED763697FE23C34A, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=1.609400ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1172, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5FBF1984404F20634A05E09270110E87__0B7C445D908DF002817F0E23205DC92CA62C7E5A, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.494562ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3613, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E5536BE04242DAE70C62CEAADF6F168__B0B8069E82389E88A6DD6465F3F6CC06056223A4, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=0.333779ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1190, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__616C2390D4AB1946E22E70D1CCF126463E02A68A, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=12037 bytes, Retrieved=true, Duration=0.166301ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1173, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E5536BE04242DAE70C62CEAADF6F168__B0B8069E82389E88A6DD6465F3F6CC06056223A4, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=11452 bytes, Retrieved=true, Duration=0.154082ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3614, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__9D77374250186CC5B55340C2E23AE14ED8D93658, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=0.027586ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3615, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87AF86994FED1E52A66A4892620DC__C5FA0894245FD24D5FCF31A18D0D02EF8FA48F2B, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=1.183800ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1103, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__9D77374250186CC5B55340C2E23AE14ED8D93658, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=1.217294ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1174, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__7CA38BF3012DEC0BA3ECB5D00ABADB9A034A1A59, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=1.979437ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1104, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__DF29CB6C841D1B3EF37EF634C79339B2C4F6AC9D, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.667956ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_72F3517B469588E001FE9388B2AAD__4064F911106FF8F4B90789944E2C552EF025E428, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.138320ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1175, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_55D58F7942E5A16CF17831BE45DFFF5__7F8EA552F8BACFB8B0D18D11E29532DE8CF85793, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.113886ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87AF86994FED1E52A66A4892620DC__C5FA0894245FD24D5FCF31A18D0D02EF8FA48F2B, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=1910 bytes, Retrieved=true, Duration=0.434272ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_873, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Maps/Advanced_Lighting.umap, FlushAsyncLoading=0.069357ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.003155ms, ResetLoadersForSaveUnMarkAllObjects=0.148959ms, TagPackageExports=0.870511ms, BeginCacheForCookedPlatformData=0.237625ms, SerializeImports=1.055334ms, GatherLocalizableTextData=0.013400ms, MarkNames=0.035860ms, SerializeSummary=0.023250ms, SerializeNames=0.267971ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.303831ms, SortExportsNonSeekfree=0.204131ms, SortExportsSeekfreeConstructor=0.021674ms, SortExportsSeekfreeInner=10.563962ms, SortExportsSeekfree=0.009064ms, BuildDependencyMap=0.043347ms, SerializeImportMap=0.013400ms, SerializeExportMap=0.008669ms, SerializeDependencyMap=0.004336ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015762ms, SerializeExports=0.555251ms, SerializeBulkData=0.125315ms, AsyncWrite=0.143442ms, UnaccountedTime=0.474073ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Ground_Grass_N.uasset, AllOfLoadPackage_Duration=16.223673ms, AllOfLoadPackage_HitCount=529, ResolveRedirectors_Duration=0.040982ms, ResolveRedirectors_HitCount=529, CacheForCookedPlatformData_Duration=54.614812ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.546582ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.147151ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=14.755730ms, SaveCookedPackage_HitCount=2, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3616, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___194608E76A1480A04EDD7EEA372427869A158F4B, StartTime=2015.12.10-05.57.59, HierarchicalDDC, Duration=0.010639ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1191, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___194608E76A1480A04EDD7EEA372427869A158F4B, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.775144ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___12847E089E19EFDF52E8CBB7E70342BE70C9C278, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=46.010193ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1176, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___E5FD3C09C610662ED51821609CA816C91D402CAB, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=37.487537ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1177, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___B6FBF93DBB466DAF38281094A9875CBFB1D81127, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.926793ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1178, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___F8B5E47CB4AC3EE8E961F55036AADEEF0326EEF8, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.617910ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1179, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E2F950034A19F2DA43AC93A421189BE6___F8A0C5320A88A15C4769139C8A6D2609BF179E00, StartTime=2015.12.10-05.57.59, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.177726ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_874, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Ground_Grass_N.uasset, FlushAsyncLoading=0.307377ms, FlushStreamingFunc=0.011824ms, BlockTillAllRequestsFinished=0.009064ms, ResetLoadersForSaveUnMarkAllObjects=0.290040ms, TagPackageExports=0.041772ms, BeginCacheForCookedPlatformData=0.029553ms, SerializeImports=0.062659ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.004727ms, SerializeSummary=0.017341ms, SerializeNames=0.027981ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.013795ms, SortExportsNonSeekfree=0.003938ms, SortExportsSeekfreeConstructor=0.008672ms, SortExportsSeekfreeInner=0.218317ms, SortExportsSeekfree=0.004727ms, BuildDependencyMap=0.009064ms, SerializeImportMap=0.027586ms, SerializeExportMap=0.004731ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011034ms, SerializeExports=0.042167ms, SerializeBulkData=3.053289ms, AsyncWrite=4.447132ms, UnaccountedTime=1.184586ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3617, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.12.10-05.58.00, HierarchicalDDC, Duration=0.015367ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.193097ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1192, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__116C03F444383775DBA6ED6643F0EF295E9E964E, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.524513ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_875, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/LightIcons/S_LightError.uasset, FlushAsyncLoading=0.075661ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.005517ms, ResetLoadersForSaveUnMarkAllObjects=0.196643ms, TagPackageExports=0.055563ms, BeginCacheForCookedPlatformData=0.034679ms, SerializeImports=0.046108ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.003938ms, SerializeSummary=0.008278ms, SerializeNames=0.018127ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007883ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.008669ms, SortExportsSeekfreeInner=0.165906ms, SortExportsSeekfree=0.002366ms, BuildDependencyMap=0.007488ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001580ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016157ms, SerializeExports=0.139501ms, SerializeBulkData=0.009853ms, AsyncWrite=0.174578ms, UnaccountedTime=0.257723ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1193, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__C4334361B14AE732A1EFFB7B31B471F36E826B40, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.147384ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Steel_D.uasset, AllOfLoadPackage_Duration=5.684912ms, AllOfLoadPackage_HitCount=171, ResolveRedirectors_Duration=0.018518ms, ResolveRedirectors_HitCount=171, CacheForCookedPlatformData_Duration=20.877287ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.256933ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.138715ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.486704ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3618, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__AC68268054314C72F6E6476681AA466B886AEF97, StartTime=2015.12.10-05.58.00, HierarchicalDDC, Duration=0.019312ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__AC68268054314C72F6E6476681AA466B886AEF97, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.171028ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__723C61835DC589E62266CDC19B15DE16EE2A5108, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=18.271666ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1180, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__7B7C8B9517C937F8845BE8A1AC34D08CDB5E0432, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=7.368803ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1194, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__3E4F9629D64C50EE357B71F987CB6351A749AE29, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=3.807549ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1195, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__4264F646395CAE60822A1642C0A7FB0AA9B3E585, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.233293ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1196, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__C406669DC41897856E093F620443D1CA6E7032C7, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.174969ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_876, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Steel_D.uasset, FlushAsyncLoading=0.111129ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.171423ms, TagPackageExports=0.034288ms, BeginCacheForCookedPlatformData=0.026796ms, SerializeImports=0.045713ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.003546ms, SerializeSummary=0.009064ms, SerializeNames=0.013400ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.009064ms, SortExportsNonSeekfree=0.004336ms, SortExportsSeekfreeConstructor=0.011031ms, SortExportsSeekfreeInner=0.178911ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.007488ms, SerializeImportMap=0.023644ms, SerializeExportMap=0.006698ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.043742ms, SerializeBulkData=1.220845ms, AsyncWrite=1.434825ms, UnaccountedTime=0.716034ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset, AllOfLoadPackage_Duration=11.229564ms, AllOfLoadPackage_HitCount=314, ResolveRedirectors_Duration=0.029575ms, ResolveRedirectors_HitCount=314, CacheForCookedPlatformData_Duration=41.298635ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.466190ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.114281ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.386250ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_3619, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B2498437174F53D8AC6B5B9748AD3A5DD652795B, StartTime=2015.12.10-05.58.00, HierarchicalDDC, Duration=0.015762ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdCC7F01704CC9C0BE1EFF9284D89F5E8D_1181, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B2498437174F53D8AC6B5B9748AD3A5DD652795B, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.368461ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId8497C6484D6A53751A462CA7BD9F0846_1111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__4327F7B34337D36790FC7CA116E86E29750F66D6, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=36.402649ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1197, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__E8D4FC85E6C855348C6C832BF81AAE78517CF221, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=11.223246ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1198, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B4B2C70FEDA018F1626AE63D37BAC3D1F15A9BF2, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.450753ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1199, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__C33B9EC0B0EB93D1693194740E47E759B045A173, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.669535ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionIdB0A1B26349C09131B53EE69C8B831E4A_1200, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__54F302F0FA70D28EF46B45C512B67AD27B3C2538, StartTime=2015.12.10-05.58.00, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.325508ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_877, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset, FlushAsyncLoading=0.202946ms, FlushStreamingFunc=0.008278ms, BlockTillAllRequestsFinished=0.008669ms, ResetLoadersForSaveUnMarkAllObjects=0.609633ms, TagPackageExports=0.071324ms, BeginCacheForCookedPlatformData=0.052020ms, SerializeImports=0.104427ms, GatherLocalizableTextData=0.007488ms, MarkNames=0.007488ms, SerializeSummary=0.024829ms, SerializeNames=0.031918ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.021279ms, SortExportsNonSeekfree=0.009064ms, SortExportsSeekfreeConstructor=0.024039ms, SortExportsSeekfreeInner=0.352696ms, SortExportsSeekfree=0.007093ms, BuildDependencyMap=0.016946ms, SerializeImportMap=0.023644ms, SerializeExportMap=0.005517ms, SerializeDependencyMap=0.007488ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.032313ms, SerializeExports=0.073694ms, SerializeBulkData=5.104844ms, AsyncWrite=3.679868ms, UnaccountedTime=2.296668ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
