DDCTransactionId83B0738D468809CE35FBC69067158AFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.29.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.393216ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_667, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Materials/Cube_Mat_Orange.uasset, FlushAsyncLoading=0.060294ms, FlushStreamingFunc=0.006303ms, BlockTillAllRequestsFinished=0.005122ms, ResetLoadersForSaveUnMarkAllObjects=0.310928ms, TagPackageExports=0.810608ms, BeginCacheForCookedPlatformData=0.013795ms, SerializeImports=0.946172ms, GatherLocalizableTextData=0.006307ms, MarkNames=0.021279ms, SerializeSummary=0.014976ms, SerializeNames=0.196248ms, SerializeGatherableTextData=0.006307ms, BuildExportMap=0.138715ms, SortExportsNonSeekfree=0.591110ms, SortExportsSeekfreeConstructor=0.014976ms, SortExportsSeekfreeInner=1.619253ms, SortExportsSeekfree=0.007093ms, BuildDependencyMap=0.032313ms, SerializeImportMap=0.008274ms, SerializeExportMap=0.011034ms, SerializeDependencyMap=0.006303ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.056744ms, SerializeExports=1.110110ms, SerializeBulkData=0.016551ms, AsyncWrite=0.143051ms, UnaccountedTime=0.146199ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset, AllOfLoadPackage_Duration=24.366796ms, AllOfLoadPackage_HitCount=564, ResolveRedirectors_Duration=0.080388ms, ResolveRedirectors_HitCount=564, CacheForCookedPlatformData_Duration=212.619849ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.202946ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.101276ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=35.605829ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2670, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_1E19B68D4B0775F2BFBA12ACFBBB6__BC1403DDF7FA796648496AC627215DC6E4B26692, StartTime=2015.12.10-06.30.03, HierarchicalDDC, Duration=0.013005ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_691, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_1E19B68D4B0775F2BFBA12ACFBBB6__BC1403DDF7FA796648496AC627215DC6E4B26692, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=16777839 bytes, Retrieved=true, Duration=184.757980ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_668, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset, FlushAsyncLoading=0.052806ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.216350ms, TagPackageExports=0.052415ms, BeginCacheForCookedPlatformData=0.040196ms, SerializeImports=0.057533ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.004731ms, SerializeSummary=0.010245ms, SerializeNames=0.018127ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.010245ms, SortExportsNonSeekfree=0.004731ms, SortExportsSeekfreeConstructor=0.012610ms, SortExportsSeekfreeInner=0.170633ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.007883ms, SerializeImportMap=0.006698ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015765ms, SerializeExports=13.351251ms, SerializeBulkData=0.037830ms, AsyncWrite=16.732016ms, UnaccountedTime=3.461950ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset, AllOfLoadPackage_Duration=9.862874ms, AllOfLoadPackage_HitCount=222, ResolveRedirectors_Duration=0.024825ms, ResolveRedirectors_HitCount=222, CacheForCookedPlatformData_Duration=52.067511ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.218712ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.098910ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.105045ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2671, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___DE8A3BFB7496EB1BAC2F157826C75C096CDD0AC3, StartTime=2015.12.10-06.30.03, HierarchicalDDC, Duration=0.011824ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdCB6CFC144973C3AFD37FEFB6C706C73D_713, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___DE8A3BFB7496EB1BAC2F157826C75C096CDD0AC3, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.201371ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_692, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___A09042E6510ABB674DC66B9D1F5A82E3ECE981A7, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=45.880146ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_720, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___F49DAB641562B9FCF9BD07289E8792D61C8CC1CB, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=13.791434ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_721, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___3B57DCA5FC09177FD9426C7B60D7FA1623B1CBEE, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.313614ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_722, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___B84BD241790F5CCEB90FA3336422A2520B7416CF, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.676233ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_723, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DC2D79FC4991BAEACD5C08B78E3C2941___1B616817B6EEAC2FFC278843CB8564A129CFFCA9, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.224229ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_669, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset, FlushAsyncLoading=0.057142ms, FlushStreamingFunc=0.004727ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.226196ms, TagPackageExports=0.055563ms, BeginCacheForCookedPlatformData=0.043347ms, SerializeImports=0.065025ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005122ms, SerializeSummary=0.011429ms, SerializeNames=0.027977ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.011429ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.013400ms, SortExportsSeekfreeInner=0.242751ms, SortExportsSeekfree=0.004333ms, BuildDependencyMap=0.008669ms, SerializeImportMap=0.025220ms, SerializeExportMap=0.005912ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016157ms, SerializeExports=0.063445ms, SerializeBulkData=3.861539ms, AsyncWrite=5.163953ms, UnaccountedTime=3.902916ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset, AllOfLoadPackage_Duration=8.964792ms, AllOfLoadPackage_HitCount=158, ResolveRedirectors_Duration=0.017751ms, ResolveRedirectors_HitCount=158, CacheForCookedPlatformData_Duration=43.164577ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.256937ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.137139ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.438411ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2672, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__D1966B0713FC505A20691BD42C0D876B655DF87B, StartTime=2015.12.10-06.30.03, HierarchicalDDC, Duration=0.014186ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_693, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__D1966B0713FC505A20691BD42C0D876B655DF87B, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.277430ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdCB6CFC144973C3AFD37FEFB6C706C73D_714, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__6EB9F1AB0B9307578A18C7275C071D3CF1CBBBB0, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=36.834557ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_724, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__C4CDC878DBBDFA735F534C58ACE66715DE233685, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=12.516994ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_725, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__A34A9A9AE6980227FC4D8E0184541AB4B3CFB9AE, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.330162ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_726, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__682A664D9D8F7D03C5D9A5A14CF1227B343364F5, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.647858ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdA1F014F9470A4B676FE3BB9DFD7A808F_727, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__17464CE23E95EE2D7E2BFB6F73EB305241126954, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.202946ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_670, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset, FlushAsyncLoading=0.063051ms, FlushStreamingFunc=0.008278ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.331022ms, TagPackageExports=0.070538ms, BeginCacheForCookedPlatformData=0.045318ms, SerializeImports=0.074085ms, GatherLocalizableTextData=0.004336ms, MarkNames=0.005122ms, SerializeSummary=0.013005ms, SerializeNames=0.020493ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.013005ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.013795ms, SortExportsSeekfreeInner=0.255752ms, SortExportsSeekfree=0.004727ms, BuildDependencyMap=0.008672ms, SerializeImportMap=0.021674ms, SerializeExportMap=0.005912ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022069ms, SerializeExports=0.067387ms, SerializeBulkData=3.927745ms, AsyncWrite=1.704372ms, UnaccountedTime=0.778295ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2673, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0358F87A__697276CBBA7EB1B3721000223E05586560D3C607, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=96272 bytes, Retrieved=true, Duration=0.583231ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2674, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2673, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.132408ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2675, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2673, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.252996ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2676, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0358F87A__D5D6049CCFC68B32B96F31E9284F379C0518292D, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=63104 bytes, Retrieved=true, Duration=0.621457ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2677, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2676, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.155658ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2678, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2676, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.285704ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/HUD/crosshair_Mat.uasset, AllOfLoadPackage_Duration=11.938889ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016157ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.415750ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.059113ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.740095ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_671, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/HUD/crosshair_Mat.uasset, FlushAsyncLoading=0.094183ms, FlushStreamingFunc=0.010245ms, BlockTillAllRequestsFinished=0.007093ms, ResetLoadersForSaveUnMarkAllObjects=0.347968ms, TagPackageExports=0.335753ms, BeginCacheForCookedPlatformData=0.009459ms, SerializeImports=0.398804ms, GatherLocalizableTextData=0.009459ms, MarkNames=0.006698ms, SerializeSummary=0.017732ms, SerializeNames=0.098124ms, SerializeGatherableTextData=0.003155ms, BuildExportMap=0.026006ms, SortExportsNonSeekfree=0.008672ms, SortExportsSeekfreeConstructor=0.012610ms, SortExportsSeekfreeInner=1.106165ms, SortExportsSeekfree=0.014190ms, BuildDependencyMap=0.020489ms, SerializeImportMap=0.005912ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.054777ms, SerializeExports=0.634067ms, SerializeBulkData=0.018127ms, AsyncWrite=0.178911ms, UnaccountedTime=0.245113ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/HUD/crosshair.uasset, AllOfLoadPackage_Duration=0.161175ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=1.791462ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.193492ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.101279ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.648577ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2679, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C135AEA6440876D4CC86698B886B8__E8977AD1CF0C4A3FACE96EA87136BA583B42321C, StartTime=2015.12.10-06.30.03, HierarchicalDDC, Duration=0.288855ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2680, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2679, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.180881ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_694, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C135AEA6440876D4CC86698B886B8__E8977AD1CF0C4A3FACE96EA87136BA583B42321C, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=97654 bytes, Retrieved=true, Duration=0.567075ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_695, CachedDataProbablyExists, Parent=DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_694, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115462ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_696, GetCachedData, Parent=DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_694, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.299498ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_672, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/HUD/crosshair.uasset, FlushAsyncLoading=0.050835ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.237234ms, TagPackageExports=0.053201ms, BeginCacheForCookedPlatformData=0.042167ms, SerializeImports=0.060685ms, GatherLocalizableTextData=0.003155ms, MarkNames=0.004727ms, SerializeSummary=0.010639ms, SerializeNames=0.018917ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.010639ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.013005ms, SortExportsSeekfreeInner=0.234079ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016943ms, SerializeExports=0.078421ms, SerializeBulkData=0.011429ms, AsyncWrite=0.095367ms, UnaccountedTime=0.169843ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Dialogue/Tooltip.uasset, AllOfLoadPackage_Duration=0.145413ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=2.440896ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.199005ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.100881ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.645979ms, SaveCookedPackage_HitCount=1, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2681, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_02C858B3495CD3B356D328B19335DFE__34CF8268672C7E846DF74DEA7BA5B1B9B8ACBAD2, StartTime=2015.12.10-06.30.03, HierarchicalDDC, Duration=0.223048ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2682, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2681, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.128470ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_697, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_02C858B3495CD3B356D328B19335DFE__34CF8268672C7E846DF74DEA7BA5B1B9B8ACBAD2, StartTime=2015.12.10-06.30.03, HierarchicalDDC, DataSize=450312 bytes, Retrieved=true, Duration=0.963513ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_698, CachedDataProbablyExists, Parent=DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_697, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.133198ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_699, GetCachedData, Parent=DDCTransactionIdC6859BC74D095BD7A8F06DA355242A30_697, StartTime=2015.12.10-06.30.03, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.446092ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
SavePackageTransactionId94025FB5402CCF9893FD5DB170FE5A70_673, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Dialogue/Tooltip.uasset, FlushAsyncLoading=0.046104ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.226196ms, TagPackageExports=0.057932ms, BeginCacheForCookedPlatformData=0.044528ms, SerializeImports=0.064630ms, GatherLocalizableTextData=0.002757ms, MarkNames=0.005122ms, SerializeSummary=0.010639ms, SerializeNames=0.021677ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.011429ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.013005ms, SortExportsSeekfreeInner=0.201374ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.008669ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.003938ms, SerializeDependencyMap=0.003155ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017341ms, SerializeExports=0.143047ms, SerializeBulkData=0.011824ms, AsyncWrite=0.161178ms, UnaccountedTime=0.209648ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
