DDCTransactionId689AC54C48F42F77137CDB81AF147490_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-07.36.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546958ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2409, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2407, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.284385ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2410, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1CF82BF7414530F40799DB965A3BE371__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=385 bytes, Retrieved=true, Duration=12.241818ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2411, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2410, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=11.629001ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2412, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2410, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.475116ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2413, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_14FD0FF743AC7B7942DE939A77F4AEEF__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.744533ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2414, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2413, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.433635ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2415, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2413, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.231359ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2416, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B9F6371D4942B4E808DB6DA10A62C18D__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=385 bytes, Retrieved=true, Duration=10.505143ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2417, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2416, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=10.027036ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2418, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2416, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.350673ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2419, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B86D132E4AB2D49B74BCDE87DFCEFA9E__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=13.206165ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2420, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2419, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=12.708385ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2421, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2419, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.370771ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2422, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0BBE137649C88E7FD4C86CA16BE3823F__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=18.101864ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2423, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2422, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=5.288709ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2424, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2422, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=12.697689ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2425, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D9FC3FBC46AD2ACC92F825846D9DBC15__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=10.435436ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2426, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2425, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=9.919696ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2427, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2425, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.398993ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2428, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_F8C8147743DB467F046E63888597282F, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=32.304871ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2429, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2428, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.271127ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2430, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2428, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=31.577446ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2431, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_EC__81B316288C74A1C032F827E2E46F34938359C68A, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=15377 bytes, Retrieved=true, Duration=0.153098ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2432, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C06F4805469AF1F43951FC9D9ABD2ED__23CA2FA42E0AE6267BF87EE10646A317484C33E4, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=9114 bytes, Retrieved=true, Duration=0.119314ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2433, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C06F4805469AF1F43__F876C557423E3DE3AA8C18D648BB3221B1219B03, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=2797 bytes, Retrieved=true, Duration=0.067137ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/ThirdPersonBP/Maps/AntiHub.umap, AllOfLoadPackage_Duration=3455.854919ms, AllOfLoadPackage_HitCount=3158, ResolveRedirectors_Duration=0.167198ms, ResolveRedirectors_HitCount=3158, CacheForCookedPlatformData_Duration=3400.823135ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.124019ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.454853ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=111.329734ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2434, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5AEC0664DA057DC4E18AF97CBC3F__93A4593821C9CCB6BF93BCC2DD5F6B5D3BF34AA7, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=0.352379ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2435, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2434, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.310898ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_710, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5AEC0664DA057DC4E18AF97CBC3F__93A4593821C9CCB6BF93BCC2DD5F6B5D3BF34AA7, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=23.926840ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2436, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6702983246427B5182962A88BE420__F618C85CFB3D451AE376794D31F27A99BEEF7319, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=0.303201ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2437, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2436, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.259154ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_711, CachedDataProbablyExists, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_710, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.280965ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_712, GetCachedData, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_710, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.450016ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_673, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6702983246427B5182962A88BE420__F618C85CFB3D451AE376794D31F27A99BEEF7319, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=35.655483ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2438, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E0D1E464734BD2E5690EF9042B2B__5AE5D0D11629082E4FB35A66E7FB0AC68BA75D58, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=0.284813ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2439, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2438, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.240766ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_674, CachedDataProbablyExists, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_673, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.348534ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2440, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A1BA4AD84A6B3999E26ECEAE948EA__91E365408E15C3DD94C9E50462805B0AABC6AB71, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=118.652328ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_695, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E0D1E464734BD2E5690EF9042B2B__5AE5D0D11629082E4FB35A66E7FB0AC68BA75D58, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=67.770905ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2441, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2440, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=118.584335ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_696, CachedDataProbablyExists, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_695, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.339977ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_675, GetCachedData, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_673, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=35.242805ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_697, GetCachedData, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_695, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=67.337700ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_713, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5AEC0664DA057DC4E18AF97CBC3F__A212A182031D73F6D7FA0C13A22EF30D0FC4B86A, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=282.729309ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_714, CachedDataProbablyExists, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_713, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.309188ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_715, GetCachedData, Parent=DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_713, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=281.612305ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_676, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6702983246427B5182962A88BE420__1B6297DC4B34DF6B2C866B5AC6680A7704AEFF93, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=255.926544ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_677, CachedDataProbablyExists, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_676, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.308331ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_678, GetCachedData, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_676, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=254.851013ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_698, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E0D1E464734BD2E5690EF9042B2B__9F17FA1909067E7F990234A3E5021B59A7D4DE4F, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=143.050018ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_699, CachedDataProbablyExists, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_698, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.438340ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_700, GetCachedData, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_698, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=142.326004ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2442, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A5DE8D8486F1F451724779619367__9DCF7BB83300A7C32E88E5292971807D13408086, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=72.451080ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2443, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2442, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=72.365547ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2444, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74B8744B467916D60394A88BAB5B2__09AC736A652F31CAF605E68B45EBFF53C252139C, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=0.407975ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2445, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2444, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.329714ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2446, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0774AFF646AFB1A83ECFC39E3E2F8__3B0C9BB3F2F3E4EE18AABB8A40B29EB9C9E627C6, StartTime=2015.11.17-07.59.32, HierarchicalDDC, Duration=98.427628ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2447, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2446, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=98.363060ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_701, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E0D1E464734BD2E5690EF9042B2B__A205E3CD66C5E3FC0E52F1FF58A8D2F5830E377A, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=154.037109ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_702, CachedDataProbablyExists, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_701, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=48.445122ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_703, GetCachedData, Parent=DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_701, StartTime=2015.11.17-07.59.33, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=105.431206ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2448, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A33BC14146AA1A209EDC358F80E579AD__35C871205BEE6DD8C3F70EC78280D21CF34E6A09, StartTime=2015.11.17-07.59.33, HierarchicalDDC, Duration=74.559372ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2449, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2448, StartTime=2015.11.17-07.59.33, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=74.463577ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_679, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6702983246427B5182962A88BE420__B64E01A02D6EDB2CD6BDD011FDB3FB5CE8A94AC6, StartTime=2015.11.17-07.59.33, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=141.494659ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_680, CachedDataProbablyExists, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_679, StartTime=2015.11.17-07.59.33, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.314750ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_681, GetCachedData, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_679, StartTime=2015.11.17-07.59.33, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=140.919479ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
