DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.125086ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3461, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5769583F3AC2D5D787A698D0D63B9633C2E4CBB3, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.012215ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_889, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5769583F3AC2D5D787A698D0D63B9633C2E4CBB3, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.217136ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_912, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__0FB474926351BFC6B817DA85C424897923C7F8B7, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=41.202087ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_865, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__410272D845530063F54D87EDA4E3C94218C858FF, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=12.733340ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_866, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__318CEFC303A5C82FFFC8F7542B0BDF525379CB2F, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.425138ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_867, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5E6878CB62EA73009CCE08E93339FCD8C9436566, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.636037ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_868, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__66DF4D49CFEAA1408D70D965214532AA27781AD8, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.237625ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_746, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset, FlushAsyncLoading=0.087876ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.264425ms, TagPackageExports=0.036255ms, BeginCacheForCookedPlatformData=0.028767ms, SerializeImports=0.043742ms, GatherLocalizableTextData=0.001971ms, MarkNames=0.003152ms, SerializeSummary=0.009064ms, SerializeNames=0.012219ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.008274ms, SortExportsNonSeekfree=0.004336ms, SortExportsSeekfreeConstructor=0.009064ms, SortExportsSeekfreeInner=0.197429ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.018917ms, SerializeExportMap=0.005122ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019703ms, SerializeExports=0.066206ms, SerializeBulkData=2.105538ms, AsyncWrite=2.493311ms, UnaccountedTime=1.197200ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Treasure/Gold_Bag/P_GoldSparkle_Bag_Lo_2.uasset, AllOfLoadPackage_Duration=12.844864ms, AllOfLoadPackage_HitCount=9, ResolveRedirectors_Duration=0.003945ms, ResolveRedirectors_HitCount=9, CacheForCookedPlatformData_Duration=3.157329ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.208858ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.286099ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.114785ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3462, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26422B854E0B7CAE62366B9667CA1108__442E63E635F29D2C9A6AF510C6C4B3A7889F52E9, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.214770ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3463, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3462, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.148170ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_913, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26422B854E0B7CAE62366B9667CA1108__442E63E635F29D2C9A6AF510C6C4B3A7889F52E9, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.834651ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_914, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_913, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138320ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_915, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_913, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.254177ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_869, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26422B854E0B7CAE62366B9667CA1108__F41184393586F8FEDD8FCFCCF1CD6C841EB30E42, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.595838ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_890, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26422B854E0B7CAE62366B9667CA1108__3AF0F53DF075B150FBFE66C9FEE2C88D21C4CF5C, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.712093ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_870, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_869, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.195067ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_891, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_890, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.137139ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_871, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_869, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.262059ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_892, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_890, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.316836ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_872, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26422B854E0B7CAE62366B9667CA1108__4BF63F96D59E59E0E0DCDC397E0BC1B4E5813589, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.353880ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_873, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_872, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116251ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_874, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_872, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.143442ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_747, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Treasure/Gold_Bag/P_GoldSparkle_Bag_Lo_2.uasset, FlushAsyncLoading=0.089455ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.005122ms, ResetLoadersForSaveUnMarkAllObjects=0.143047ms, TagPackageExports=0.300679ms, BeginCacheForCookedPlatformData=0.015367ms, SerializeImports=0.495747ms, GatherLocalizableTextData=0.008669ms, MarkNames=0.033103ms, SerializeSummary=0.016946ms, SerializeNames=0.172999ms, SerializeGatherableTextData=0.005517ms, BuildExportMap=0.232898ms, SortExportsNonSeekfree=0.918981ms, SortExportsSeekfreeConstructor=0.027195ms, SortExportsSeekfreeInner=1.707919ms, SortExportsSeekfree=0.014581ms, BuildDependencyMap=0.074875ms, SerializeImportMap=0.013005ms, SerializeExportMap=0.020489ms, SerializeDependencyMap=0.007097ms, SerializeStringAssetReferenceMap=0.003938ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.040591ms, SerializeExports=0.391711ms, SerializeBulkData=0.020493ms, AsyncWrite=0.227775ms, UnaccountedTime=0.454765ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Textures/Gradient/T_GlowNoise_01.uasset, AllOfLoadPackage_Duration=0.572588ms, AllOfLoadPackage_HitCount=10, ResolveRedirectors_Duration=0.002366ms, ResolveRedirectors_HitCount=10, CacheForCookedPlatformData_Duration=3.346879ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.269547ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.098519ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.848372ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3464, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4675C8A042081680A13B58A36D053__D990746E57A7209E08A242A5B452F6C068A16001, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.478409ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3465, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3464, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.167090ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_875, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4675C8A042081680A13B58A36D053__D990746E57A7209E08A242A5B452F6C068A16001, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.408258ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_876, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_875, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.128467ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_877, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_875, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.182457ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_916, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4675C8A042081680A13B58A36D053__BCD760A1D81A4CAAE86C3109CC980402970A2FAD, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.445697ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_917, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_916, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138715ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_918, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_916, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.203740ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_919, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4675C8A042081680A13B58A36D053__F967F79AFD35E48CD78478A801631B1B3E5CF3B8, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.305012ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_920, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_919, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090636ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_921, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_919, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.143442ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_748, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Textures/Gradient/T_GlowNoise_01.uasset, FlushAsyncLoading=0.061475ms, FlushStreamingFunc=0.005122ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.145018ms, TagPackageExports=0.057928ms, BeginCacheForCookedPlatformData=0.043347ms, SerializeImports=0.066206ms, GatherLocalizableTextData=0.003938ms, MarkNames=0.005517ms, SerializeSummary=0.013400ms, SerializeNames=0.022855ms, SerializeGatherableTextData=0.003155ms, BuildExportMap=0.011425ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.013795ms, SortExportsSeekfreeInner=0.218317ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.007883ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015371ms, SerializeExports=0.061870ms, SerializeBulkData=0.023250ms, AsyncWrite=0.078421ms, UnaccountedTime=0.173394ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=0.842530ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.779480ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.267971ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.117041ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.853889ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3466, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.012610ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_922, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.236053ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_749, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, FlushAsyncLoading=0.083938ms, FlushStreamingFunc=0.007488ms, BlockTillAllRequestsFinished=0.005517ms, ResetLoadersForSaveUnMarkAllObjects=0.174180ms, TagPackageExports=0.052020ms, BeginCacheForCookedPlatformData=0.041772ms, SerializeImports=0.064231ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005517ms, SerializeSummary=0.015371ms, SerializeNames=0.024825ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.012610ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.018127ms, SortExportsSeekfreeInner=0.222258ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.010248ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.002757ms, SerializeDependencyMap=0.002757ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017341ms, SerializeExports=0.059109ms, SerializeBulkData=0.009459ms, AsyncWrite=0.090640ms, UnaccountedTime=0.192702ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3467, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.126496ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3468, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.061084ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3469, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.12.10-06.16.26, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.156052ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3470, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.12.10-06.16.26, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.058323ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=61.105616ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000786ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007093ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.120983ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.667956ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=32.952130ms, SaveCookedPackage_HitCount=2, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_750, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.139896ms, FlushStreamingFunc=0.013795ms, BlockTillAllRequestsFinished=0.033103ms, ResetLoadersForSaveUnMarkAllObjects=0.401165ms, TagPackageExports=0.280190ms, BeginCacheForCookedPlatformData=0.014581ms, SerializeImports=0.258118ms, GatherLocalizableTextData=0.005517ms, MarkNames=0.019308ms, SerializeSummary=0.018917ms, SerializeNames=0.081573ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.110734ms, SortExportsNonSeekfree=0.123739ms, SortExportsSeekfreeConstructor=0.015765ms, SortExportsSeekfreeInner=6.112490ms, SortExportsSeekfree=0.038620ms, BuildDependencyMap=0.087090ms, SerializeImportMap=0.012219ms, SerializeExportMap=0.007879ms, SerializeDependencyMap=0.006307ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.035074ms, SerializeExports=0.319201ms, SerializeBulkData=0.026006ms, AsyncWrite=0.126500ms, UnaccountedTime=0.246298ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3471, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.12.10-06.16.26, HierarchicalDDC, Duration=0.016157ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_893, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.12.10-06.16.26, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.356242ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_878, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.12.10-06.16.26, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=8.978992ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
