DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.09-21.35.07, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.551309ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_844, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_842, StartTime=2015.11.09-21.36.47, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.285309ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
SavePackageTransactionId290E268D4F76C3BE28F4AC934C80D570_532, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Maps/Circus.umap, FlushAsyncLoading=0.045709ms, FlushStreamingFunc=0.008278ms, BlockTillAllRequestsFinished=0.005122ms, ResetLoadersForSaveUnMarkAllObjects=0.131227ms, TagPackageExports=12.888983ms, BeginCacheForCookedPlatformData=7.171359ms, SerializeImports=11.268944ms, GatherLocalizableTextData=0.015367ms, MarkNames=0.201374ms, SerializeSummary=0.017732ms, SerializeNames=0.435844ms, SerializeGatherableTextData=0.007883ms, BuildExportMap=1.177888ms, SortExportsNonSeekfree=8.926958ms, SortExportsSeekfreeConstructor=0.033498ms, SortExportsSeekfreeInner=41.030598ms, SortExportsSeekfree=0.009459ms, BuildDependencyMap=0.204921ms, SerializeImportMap=0.083938ms, SerializeExportMap=0.098519ms, SerializeDependencyMap=0.020098ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014976ms, SerializeExports=10.986391ms, SerializeBulkData=9.062521ms, AsyncWrite=10.994665ms, UnaccountedTime=11.138502ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1799, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8002863341190AD9BB21049CBEE98419__1_0_13123_0, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.203736ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1800, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_39ADB3514B4A59F682E26E9AB7361830, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=4.851446ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1801, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_C847FC7F492D7BC7029A0D9D81AF36FA, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=2.256073ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Maps/Minimal_Default.umap, AllOfLoadPackage_Duration=43.082155ms, AllOfLoadPackage_HitCount=21, ResolveRedirectors_Duration=0.004340ms, ResolveRedirectors_HitCount=21, CacheForCookedPlatformData_Duration=10.071352ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.204522ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.596233ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=39.448787ms, SaveCookedPackage_HitCount=1, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1802, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FC7A1A594001EBE0E467E3A2D692F__883FEF797EAC9E7AF6376007E47FEDCA89C86A97, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.022065ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_845, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FC7A1A594001EBE0E467E3A2D692F__883FEF797EAC9E7AF6376007E47FEDCA89C86A97, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=1.830868ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1803, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A03284D8411051A35ED81D99FE3E9__1A5578C3526F715997B0B7D765646CBDB4E59541, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.027586ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_939, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A03284D8411051A35ED81D99FE3E9__1A5578C3526F715997B0B7D765646CBDB4E59541, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=2.067313ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1804, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C50B816464CCC8B300534A1100D56C6__4E02A955DB8991F69699C5B7AA07B77059820748, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=2.017267ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_837, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FC7A1A594001EBE0E467E3A2D692F__F347CAA94BBC0F3A24C8B7FB4F69617A6A85C015, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.311640ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_940, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FC7A1A594001EBE0E467E3A2D692F__8615B3B40FE41DAB6E69A5C460CF923101857EFF, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.948537ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1805, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1F1EFF7146A1BAED4622B390A77C3499__1F0D8E04E9F1D2C7C558630BF3A82ADB21C3D46E, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.206102ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1806, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FDDC3B534CFE5F90E19662A2879529C__CA1B460C039D8259BF4770CFA3B66BA4DF71A94C, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.236835ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1807, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D8EB37A34B27BD0F8146FB9A1154CD3__D8D8CEABDA0CE6982ED1C285B0B240DBB0DC8833, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.015367ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_941, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FC7A1A594001EBE0E467E3A2D692F__2987912F2631C0C7F3AC48A4AE6790FACCBFEA14, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.393286ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_942, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C50B816464CCC8B300534A1100D56C6__4E02A955DB8991F69699C5B7AA07B77059820748, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.923712ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_838, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1F1EFF7146A1BAED4622B390A77C3499__1F0D8E04E9F1D2C7C558630BF3A82ADB21C3D46E, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=1.107741ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_846, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FDDC3B534CFE5F90E19662A2879529C__CA1B460C039D8259BF4770CFA3B66BA4DF71A94C, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=12330 bytes, Retrieved=true, Duration=2.103962ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_943, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C50B816464CCC8B300534A1100D56C6__EA88B4CE3DE996BB264326F9E7786ACFA165F398, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=2.175290ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_839, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D8EB37A34B27BD0F8146FB9A1154CD3__D8D8CEABDA0CE6982ED1C285B0B240DBB0DC8833, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=11452 bytes, Retrieved=true, Duration=1.242910ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_847, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FDDC3B534CFE5F90E19662A2879529C__F6E00A300FEA9A75282155F0AFB9C622B87FB4F8, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.859635ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_840, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C50B816464CCC8B300534A1100D56C6__B1B383481F0D93D0107D147CA5264C548EAC2397, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.251420ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_841, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C50B816464CCC8B300534A1100D56C6__40720D9CDA0F726ACC0B78A9D41ABC927F83F6F4, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.313289ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_842, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FDDC3B534CFE5F90E19662A2879529C__41C5DEEFD0A8E66D16AD7518BF72FC37894F5D53, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.694752ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_944, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FDDC3B534CFE5F90E19662A2879529C__1A35B25235FA446188EDB36FE1A6B9AEBA4FA9E8, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.489440ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
SavePackageTransactionId290E268D4F76C3BE28F4AC934C80D570_533, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Maps/Minimal_Default.umap, FlushAsyncLoading=0.042167ms, FlushStreamingFunc=0.008669ms, BlockTillAllRequestsFinished=0.004731ms, ResetLoadersForSaveUnMarkAllObjects=0.266787ms, TagPackageExports=1.644868ms, BeginCacheForCookedPlatformData=0.337720ms, SerializeImports=4.654016ms, GatherLocalizableTextData=0.016157ms, MarkNames=0.111520ms, SerializeSummary=0.023253ms, SerializeNames=0.367276ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.974152ms, SortExportsNonSeekfree=0.571012ms, SortExportsSeekfreeConstructor=0.026010ms, SortExportsSeekfreeInner=16.937695ms, SortExportsSeekfree=0.009853ms, BuildDependencyMap=0.119798ms, SerializeImportMap=0.068173ms, SerializeExportMap=0.026405ms, SerializeDependencyMap=0.009850ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022858ms, SerializeExports=2.033420ms, SerializeBulkData=3.290914ms, AsyncWrite=1.267344ms, UnaccountedTime=0.758197ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, AllOfLoadPackage_Duration=17.369181ms, AllOfLoadPackage_HitCount=403, ResolveRedirectors_Duration=0.053197ms, ResolveRedirectors_HitCount=403, CacheForCookedPlatformData_Duration=66.244245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.306193ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.122163ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.220139ms, SaveCookedPackage_HitCount=1, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1808, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.017338ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_843, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=1.263008ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_848, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___4AF609BEDFAC544C88C6F2D337FF73C3A563415F, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=58.692211ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_945, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___A11890A1EC44CC00A385B6BED39A83A16CCA765F, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=26.194498ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_946, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___6C1DA10FD70A68031BD7C00BBCF39C73F15A0A33, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.246220ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_947, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___94A74D09E8E42410DD817FDDB5EA38DB76FD4C6D, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.634853ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_948, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___F3DAA1A3B10BCB8D4CF53B84A0B2AFF008BD6DFE, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.307769ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
SavePackageTransactionId290E268D4F76C3BE28F4AC934C80D570_534, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, FlushAsyncLoading=0.068571ms, FlushStreamingFunc=0.007879ms, BlockTillAllRequestsFinished=0.006702ms, ResetLoadersForSaveUnMarkAllObjects=0.200190ms, TagPackageExports=0.042953ms, BeginCacheForCookedPlatformData=0.031922ms, SerializeImports=0.051621ms, GatherLocalizableTextData=0.002760ms, MarkNames=0.004727ms, SerializeSummary=0.011824ms, SerializeNames=0.021674ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.014976ms, SortExportsNonSeekfree=0.007093ms, SortExportsSeekfreeConstructor=0.018917ms, SortExportsSeekfreeInner=0.207677ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.008669ms, SerializeImportMap=0.007093ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020098ms, SerializeExports=0.074480ms, SerializeBulkData=0.147384ms, AsyncWrite=0.252996ms, UnaccountedTime=1.202319ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset, AllOfLoadPackage_Duration=2.686407ms, AllOfLoadPackage_HitCount=59, ResolveRedirectors_Duration=0.007477ms, ResolveRedirectors_HitCount=59, CacheForCookedPlatformData_Duration=10.248289ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.223439ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.168663ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.532960ms, SaveCookedPackage_HitCount=1, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1809, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___69518371B2297F93A3EE08E577F44850875E983D, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Duration=0.013400ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_849, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___69518371B2297F93A3EE08E577F44850875E983D, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.454761ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_844, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___E409274E3001FBF77113599DD33D0C52DB70FCFB, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=5.401969ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_845, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2A453B828EE024009B2F4158EBDF28C6136D56B7, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.698066ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_846, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___C5EC3581B19484F5AF9EDFA79A513DCA8D04F5CC, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.435453ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_847, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2848872DA0E3A3A79A3AB9FA311F918369236741, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.233687ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
SavePackageTransactionId290E268D4F76C3BE28F4AC934C80D570_535, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset, FlushAsyncLoading=0.072509ms, FlushStreamingFunc=0.007883ms, BlockTillAllRequestsFinished=0.006698ms, ResetLoadersForSaveUnMarkAllObjects=0.316441ms, TagPackageExports=0.070147ms, BeginCacheForCookedPlatformData=0.050835ms, SerializeImports=0.073690ms, GatherLocalizableTextData=0.013795ms, MarkNames=0.006698ms, SerializeSummary=0.013005ms, SerializeNames=0.030737ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.014976ms, SortExportsNonSeekfree=0.005912ms, SortExportsSeekfreeConstructor=0.015762ms, SortExportsSeekfreeInner=0.279792ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.012219ms, SerializeImportMap=0.020888ms, SerializeExportMap=0.005517ms, SerializeDependencyMap=0.004333ms, SerializeStringAssetReferenceMap=0.004731ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026401ms, SerializeExports=0.079602ms, SerializeBulkData=0.771597ms, AsyncWrite=1.812346ms, UnaccountedTime=1.078188ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1810, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9B1457AD__7A51FD5BCC2EF1E26A708AD63E90C8F9C5952A5B, StartTime=2015.11.09-21.36.47, HierarchicalDDC, DataSize=146395 bytes, Retrieved=true, Duration=7.073630ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1811, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1810, StartTime=2015.11.09-21.36.47, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.368461ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1812, GetCachedData, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1810, StartTime=2015.11.09-21.36.47, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=6.229918ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1813, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9B1457AD__2779CC0BBE65C22ECB809B4213F85A2EC3B49CEF, StartTime=2015.11.09-21.36.47, HierarchicalDDC, Retrieved=false, Duration=0.433479ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1814, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1813, StartTime=2015.11.09-21.36.47, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.372794ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/Materials/KidInBed/BedSheet2.uasset, AllOfLoadPackage_Duration=1745.449368ms, AllOfLoadPackage_HitCount=35937, ResolveRedirectors_Duration=5.417351ms, ResolveRedirectors_HitCount=35937, CacheForCookedPlatformData_Duration=3414.718036ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.362154ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063051ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.391414ms, SaveCookedPackage_HitCount=1, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_850, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9B1457AD__2779CC0BBE65C22ECB809B4213F85A2EC3B49CEF, StartTime=2015.11.09-21.36.51, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.448063ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
