DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.02.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.192236ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_920, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D61E1F94A9B16BDEA8F7FB415C7C__944D415DA6837164EAD710A24C70600990CFD40A, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.596004ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_921, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_920, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084329ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_964, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_963, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059903ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_986, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0AB8ABB0445DD8A9D8880DB3C2B36__948B62A0500B8EA679C8DDE565435525A5F4451D, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.367276ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2885, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_03DC2DB448656D825C8BABB0AC6D1__E48A8FAAA64AD7B230C2DBE3EF973B51C27060E6, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.207677ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_965, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_963, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.104427ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_922, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_920, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.634067ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_987, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_986, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087880ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2886, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2885, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082362ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_988, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_986, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.215951ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_966, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0D7858E144659DF4F9847C8A91DB7__60517DAE156627073933D15A5FAE3BC9330AC342, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=3.295645ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2887, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8B562D6D4197A7103C51828D38414__BACE86A4A730412093DA4EF81CD2637F07C66407, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.126105ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2888, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2887, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070933ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_967, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_966, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.120979ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_989, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0AB8ABB0445DD8A9D8880DB3C2B36__D2576F2E558016EF213B228C9E3B2593A622A457, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=3.178999ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_990, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_989, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083938ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2889, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C477EBC542F22D3489F04EBAAD6CC__A801559EA4011FF540584EFAF6CB7734199C5481, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.149745ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_991, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_989, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.966827ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_968, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_966, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.194602ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2890, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2889, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078026ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2891, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6AA23C184EF00DD05AE71B92D3A9E__1732618A5A16364541F60B0D41B77B4E863A49BF, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.133198ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2892, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2891, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077240ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2893, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CAAE5D264000C7B55D0349855FD54__DE4C317DCC9AC1E91066495CE7918A31DF936AD1, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.166692ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2894, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2893, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115067ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2895, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E2C6D6884AB39D3B15FDF28CCDA60F03__6B63DA91BF11FDF7849F69CF4F5778A86BE21E5E, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.485893ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2896, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2895, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.287674ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2897, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_B7E2558D40AAE01853852E8B7AD75F8F__4C3D3C1254249D40A7D2E298E78B4CDB320B6543, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.342842ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2898, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2897, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.212803ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_923, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D61E1F94A9B16BDEA8F7FB415C7C__ED341E21ACC64B4E5A40AB02011AA1C512FDC774, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.287047ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_924, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_923, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.120193ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2899, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_B248EA98496903B8CC30E696A6D78ED5__28743C36707691ED5887715A33923C09F2A70148, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.179302ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2900, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2899, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113100ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_925, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_923, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.686478ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2901, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E62097624BD38D7DF1A957BBF967690C__2BEE33F5628C8ECF593D6801F29670DD17E3B974, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.144228ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2902, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2901, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094183ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2903, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D81062B241724E53D7AB42A9628EEC30__738431B493858BC3E5F8ACE215B067C8CB5C1CD6, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.188366ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2904, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2903, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124920ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_992, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0AB8ABB0445DD8A9D8880DB3C2B36__226BA22CF13553D30CF163DFE6C7791ADB8546E5, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.698697ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_993, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_992, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.119407ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2905, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_58C125384AFD69D46165BEAB59752A8A__8F60FF3D012923C3FCB952924743721FBB3D7A79, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.113886ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2906, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2905, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055958ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_994, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_992, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.323143ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2907, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_88CC931B477ECE904490E3B9C40A4BE7__EB3645C01F480E1DB0E7656704C28A511CCA9087, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.174575ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2908, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2907, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062659ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_926, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D61E1F94A9B16BDEA8F7FB415C7C__D8F6BCCEFAD3B1B2679818B921D54523B75ABF4C, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.565499ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_969, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0D7858E144659DF4F9847C8A91DB7__D676E6C3ECE1D14992C10F808E7DD5B8003B6051, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.711702ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_927, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_926, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111524ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_970, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_969, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087880ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2909, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_19283AE54B09EB2C0344879145FB7148__93766597AAB3C67EE2309C980724B8544E63659A, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.125710ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_928, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_926, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.230532ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2910, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2909, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063054ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_971, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_969, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.278611ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2911, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A64E7E9C4A4CF787E0868689E59D0235__5E75E02F1F60CDC6B15C9FFBD6534896B4E35661, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.147779ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_995, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0AB8ABB0445DD8A9D8880DB3C2B36__D81D496C67D170BFE60B0C1B5943548066F2B257, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.400774ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2912, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2911, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078812ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_996, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_995, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091426ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_929, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D61E1F94A9B16BDEA8F7FB415C7C__DB98717CC1A3003A215C69484B2DE1DDCBE76175, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.650223ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_997, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_995, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.153296ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_930, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_929, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124924ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2913, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4C9DC9C34CC46E2CC56CA1A5D70B8938__F72FC1EED8C223D27DD2CA056984A1FE0FE45701, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.134379ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2914, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2913, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.074875ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_998, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0AB8ABB0445DD8A9D8880DB3C2B36__A04F56B61249304F2F7B9FD650B6851A1DA92165, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.366885ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2915, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D21B82EA46AC496BED5E3F8DBCD2EEA5__7FD8F42BC0380835DA06D966F59D82090429C489, StartTime=2015.12.10-06.03.11, HierarchicalDDC, Duration=0.178516ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_931, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_929, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.177730ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_972, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0D7858E144659DF4F9847C8A91DB7__9721284F5FEAF691A920E1CDEE2AA43AA409C37E, StartTime=2015.12.10-06.03.11, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.486288ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2916, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2915, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075269ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_999, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_998, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113100ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_973, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_972, StartTime=2015.12.10-06.03.11, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.123344ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
