DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.06.48, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=3.216833ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_838, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/Cube_mask.uasset, FlushAsyncLoading=0.293192ms, FlushStreamingFunc=0.009853ms, BlockTillAllRequestsFinished=0.005908ms, ResetLoadersForSaveUnMarkAllObjects=0.407867ms, TagPackageExports=0.244327ms, BeginCacheForCookedPlatformData=0.034284ms, SerializeImports=0.076056ms, GatherLocalizableTextData=0.004731ms, MarkNames=0.005912ms, SerializeSummary=0.021674ms, SerializeNames=0.022855ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.021674ms, SortExportsNonSeekfree=0.003941ms, SortExportsSeekfreeConstructor=0.008669ms, SortExportsSeekfreeInner=0.336144ms, SortExportsSeekfree=0.009459ms, BuildDependencyMap=0.021283ms, SerializeImportMap=0.062261ms, SerializeExportMap=0.011034ms, SerializeDependencyMap=0.005517ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.052806ms, SerializeExports=0.070538ms, SerializeBulkData=2.526809ms, AsyncWrite=3.857993ms, UnaccountedTime=1.914810ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Rust_D.uasset, AllOfLoadPackage_Duration=25.698017ms, AllOfLoadPackage_HitCount=216, ResolveRedirectors_Duration=0.074089ms, ResolveRedirectors_HitCount=216, CacheForCookedPlatformData_Duration=91.931321ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.491805ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.124130ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=23.618080ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3076, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__DB0729F1E860DA56C38F35FEEA793181AFE20CC6, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.017341ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_962, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__DB0729F1E860DA56C38F35FEEA793181AFE20CC6, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.959571ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_877, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__0685EED12C024FB6A853A9010593B18629EBEF9D, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=68.163887ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_956, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__056A445C6CBC1465893513ABD06438A6D9FFE688, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=31.135447ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_957, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__7A9BAF31E5374F3E5C99E32D95A44699604329D5, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.954774ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_958, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__8AFDF444C1847F8A705A6DF38848AB8F1186D4BB, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=1.330394ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_959, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E1AA0A664117472CC3C8DFBBC557C__8E2973B0ED866AD1B819BCE586E7BC8F0B0F9E4F, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.260089ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_839, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Rust_D.uasset, FlushAsyncLoading=0.208464ms, FlushStreamingFunc=0.006702ms, BlockTillAllRequestsFinished=0.006698ms, ResetLoadersForSaveUnMarkAllObjects=0.467371ms, TagPackageExports=0.039406ms, BeginCacheForCookedPlatformData=0.028376ms, SerializeImports=0.054777ms, GatherLocalizableTextData=0.001967ms, MarkNames=0.003550ms, SerializeSummary=0.007879ms, SerializeNames=0.012610ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.007093ms, SortExportsNonSeekfree=0.003155ms, SortExportsSeekfreeConstructor=0.009455ms, SortExportsSeekfreeInner=0.243932ms, SortExportsSeekfree=0.003941ms, BuildDependencyMap=0.011429ms, SerializeImportMap=0.074483ms, SerializeExportMap=0.014581ms, SerializeDependencyMap=0.004727ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022855ms, SerializeExports=0.063445ms, SerializeBulkData=6.632671ms, AsyncWrite=10.176979ms, UnaccountedTime=3.385101ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, AllOfLoadPackage_Duration=22.245530ms, AllOfLoadPackage_HitCount=441, ResolveRedirectors_Duration=0.092603ms, ResolveRedirectors_HitCount=441, CacheForCookedPlatformData_Duration=80.429856ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.961542ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.140686ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.821202ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3077, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.016551ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_878, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___3D3FC1905DEA90ACDB0BFC09B47311FF6E3B91E5, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.765290ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_963, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___4AF609BEDFAC544C88C6F2D337FF73C3A563415F, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=60.399040ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_960, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___A11890A1EC44CC00A385B6BED39A83A16CCA765F, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=22.684124ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_961, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___6C1DA10FD70A68031BD7C00BBCF39C73F15A0A33, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.873201ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_962, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___94A74D09E8E42410DD817FDDB5EA38DB76FD4C6D, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.857901ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_963, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_74E2C094463C01EB65003F918993822A___F3DAA1A3B10BCB8D4CF53B84A0B2AFF008BD6DFE, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.485893ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_840, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset, FlushAsyncLoading=0.258908ms, FlushStreamingFunc=0.011429ms, BlockTillAllRequestsFinished=0.009064ms, ResetLoadersForSaveUnMarkAllObjects=0.583626ms, TagPackageExports=0.063840ms, BeginCacheForCookedPlatformData=0.035860ms, SerializeImports=0.080392ms, GatherLocalizableTextData=0.004731ms, MarkNames=0.007484ms, SerializeSummary=0.031132ms, SerializeNames=0.046898ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.029948ms, SortExportsNonSeekfree=0.009853ms, SortExportsSeekfreeConstructor=0.031527ms, SortExportsSeekfreeInner=0.564314ms, SortExportsSeekfree=0.015762ms, BuildDependencyMap=0.032708ms, SerializeImportMap=0.014186ms, SerializeExportMap=0.007093ms, SerializeDependencyMap=0.005912ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.045713ms, SerializeExports=0.125315ms, SerializeBulkData=0.540670ms, AsyncWrite=0.595447ms, UnaccountedTime=2.101604ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset, AllOfLoadPackage_Duration=12.090981ms, AllOfLoadPackage_HitCount=85, ResolveRedirectors_Duration=0.030328ms, ResolveRedirectors_HitCount=85, CacheForCookedPlatformData_Duration=35.034422ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.539094ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.130042ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.296008ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3078, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__B3050C9318F15135610D0EED153F0A469AFA3A76, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.016157ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_964, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__B3050C9318F15135610D0EED153F0A469AFA3A76, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.308562ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_879, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__CCDB2392BB3FC14A2E4DCB7D1B7BADD146B5B01F, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=26.214638ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_964, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__BFF60AEA82F5BBCFD99571C63F1A87BD983157C8, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=9.570103ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_965, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__E845B28B96B37424EEC0CE34D143AD5D9CC846ED, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.945548ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_966, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__E49A811AB20714C9AB5B7B940B3CF06D7DF1B43F, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=1.206659ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_967, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__3EA889ACD0DC1D659462FF6DC5607132852ED85B, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.776324ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_841, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset, FlushAsyncLoading=0.267182ms, FlushStreamingFunc=0.013400ms, BlockTillAllRequestsFinished=0.009853ms, ResetLoadersForSaveUnMarkAllObjects=0.662439ms, TagPackageExports=0.106398ms, BeginCacheForCookedPlatformData=0.055566ms, SerializeImports=0.119403ms, GatherLocalizableTextData=0.007093ms, MarkNames=0.009459ms, SerializeSummary=0.028372ms, SerializeNames=0.072513ms, SerializeGatherableTextData=0.005122ms, BuildExportMap=0.024039ms, SortExportsNonSeekfree=0.007488ms, SortExportsSeekfreeConstructor=0.028767ms, SortExportsSeekfreeInner=0.615150ms, SortExportsSeekfree=0.012215ms, BuildDependencyMap=0.023644ms, SerializeImportMap=0.080787ms, SerializeExportMap=0.012610ms, SerializeDependencyMap=0.007093ms, SerializeStringAssetReferenceMap=0.004336ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.063445ms, SerializeExports=0.099305ms, SerializeBulkData=4.196502ms, AsyncWrite=3.926955ms, UnaccountedTime=1.939241ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset, AllOfLoadPackage_Duration=12.539446ms, AllOfLoadPackage_HitCount=103, ResolveRedirectors_Duration=0.036627ms, ResolveRedirectors_HitCount=103, CacheForCookedPlatformData_Duration=50.891593ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=1.548715ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.336934ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.016774ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3079, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__484F478D0E75EA7794DCC14AD7EB253346297BE4, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.025615ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_880, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__484F478D0E75EA7794DCC14AD7EB253346297BE4, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.597417ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_965, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__C3BB3A76EFB9383141627C2B051987882256122E, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=33.149166ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_968, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__DBA8BA7573978ADBDCE7B195DC2809C3A21AF57E, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=16.780098ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_969, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__7CB0FA49D668B63F384DAC7067FA5875CD629EEC, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.974706ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_970, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__CC3EAC987CAAEB97D4F057BB18BFC52F987A64CC, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=1.373745ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_971, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A8B56364BCC98881554ACACA2E96__87BCD927DEF143433899352E18D3F45DCAECDE86, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.484709ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_842, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset, FlushAsyncLoading=0.318017ms, FlushStreamingFunc=0.017736ms, BlockTillAllRequestsFinished=0.012215ms, ResetLoadersForSaveUnMarkAllObjects=0.641160ms, TagPackageExports=0.091031ms, BeginCacheForCookedPlatformData=0.052411ms, SerializeImports=0.104826ms, GatherLocalizableTextData=0.011429ms, MarkNames=0.008274ms, SerializeSummary=0.029556ms, SerializeNames=0.039011ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.023644ms, SortExportsNonSeekfree=0.009064ms, SortExportsSeekfreeConstructor=0.026800ms, SortExportsSeekfreeInner=0.525299ms, SortExportsSeekfree=0.013400ms, BuildDependencyMap=0.019308ms, SerializeImportMap=0.059109ms, SerializeExportMap=0.010248ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.058718ms, SerializeExports=0.089061ms, SerializeBulkData=3.177032ms, AsyncWrite=4.682001ms, UnaccountedTime=2.293907ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset, AllOfLoadPackage_Duration=40.499043ms, AllOfLoadPackage_HitCount=306, ResolveRedirectors_Duration=1.060080ms, ResolveRedirectors_HitCount=306, CacheForCookedPlatformData_Duration=136.316743ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=1.108531ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.250634ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=40.387925ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3080, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B2498437174F53D8AC6B5B9748AD3A5DD652795B, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.017732ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_972, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B2498437174F53D8AC6B5B9748AD3A5DD652795B, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.654560ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_881, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__4327F7B34337D36790FC7CA116E86E29750F66D6, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=113.808380ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_966, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__E8D4FC85E6C855348C6C832BF81AAE78517CF221, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=19.944910ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_967, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__B4B2C70FEDA018F1626AE63D37BAC3D1F15A9BF2, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=6.673262ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_968, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__C33B9EC0B0EB93D1693194740E47E759B045A173, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=1.096711ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_969, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_062697E84EB0EE78B9C1618ED2B6A__54F302F0FA70D28EF46B45C512B67AD27B3C2538, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=10.841784ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_843, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset, FlushAsyncLoading=0.333387ms, FlushStreamingFunc=0.034679ms, BlockTillAllRequestsFinished=0.019308ms, ResetLoadersForSaveUnMarkAllObjects=2.827093ms, TagPackageExports=0.085119ms, BeginCacheForCookedPlatformData=0.047289ms, SerializeImports=0.120588ms, GatherLocalizableTextData=0.008669ms, MarkNames=0.009064ms, SerializeSummary=0.045713ms, SerializeNames=0.045713ms, SerializeGatherableTextData=0.005517ms, BuildExportMap=0.032313ms, SortExportsNonSeekfree=0.010639ms, SortExportsSeekfreeConstructor=0.035074ms, SortExportsSeekfreeInner=0.770416ms, SortExportsSeekfree=0.017732ms, BuildDependencyMap=0.038620ms, SerializeImportMap=0.069357ms, SerializeExportMap=0.012610ms, SerializeDependencyMap=0.006307ms, SerializeStringAssetReferenceMap=0.004333ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.145022ms, SerializeExports=0.135560ms, SerializeBulkData=9.902309ms, AsyncWrite=10.913898ms, UnaccountedTime=3.167968ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
