DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.27.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.509538ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_658, CachedDataProbablyExists, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_657, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096548ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2825, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2824, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062265ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_659, GetCachedData, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_657, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.140686ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2826, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_20872428490DDEA7C007C496E5F35__940A3FB332ABE49912959A593BDCE0DEE876DFDA, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.132807ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_672, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B037D6044F9A6F08421364B245296__D8C9A9C212E9F1C3FC134B89F19683C1BC4B8D9F, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.328265ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2827, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2826, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073690ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_673, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_672, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091031ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_674, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_672, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.145808ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_672, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_20872428490DDEA7C007C496E5F35__940A3FB332ABE49912959A593BDCE0DEE876DFDA, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.276640ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2828, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__8918647100305CAEF76B6791BFD6DFCDCD97AF78, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.109550ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2829, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2828, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053201ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_673, CachedDataProbablyExists, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_672, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073694ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_674, GetCachedData, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_672, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.118617ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_660, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__8918647100305CAEF76B6791BFD6DFCDCD97AF78, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.251029ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2830, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_210213524C58D0674B23FFA5354FF__3A9C98532DF81802B49317ADF554767F008E8CF8, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.113100ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_661, CachedDataProbablyExists, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_660, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063840ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2831, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2830, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054777ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_662, GetCachedData, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_660, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097729ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_675, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_210213524C58D0674B23FFA5354FF__3A9C98532DF81802B49317ADF554767F008E8CF8, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.281762ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2832, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_304CF1884561D884D9E845A9CC310__AB054DCB67EAB6D4030AA72283DB89DE1B0FA35E, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.099700ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2833, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2832, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056352ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_676, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_675, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077240ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_675, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__B4872808C96E068A501A018F094243A22CB1187A, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.858853ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_676, CachedDataProbablyExists, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_675, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068177ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_677, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_675, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.144232ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2834, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87D6A2E943E4DE9704EDAF92373CA__9A5CD212A9EBC43BAB9D2E3F277C8DEEEA7C629B, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.135560ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_677, GetCachedData, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_675, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.977308ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2835, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2834, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078812ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_678, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_210213524C58D0674B23FFA5354FF__78B73B04A3837B3C9EE123808C9A35B113AC6A5F, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.427570ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_679, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_678, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115857ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2836, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F70EF20142BAFD3EC462109D60381__F3A5F34DFD438C22868C6479C3A74482465C2754, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.151716ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2837, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2836, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087485ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_680, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_678, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.198614ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2838, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2D78A394F9171547483589BA18E7__6F11DA9044ED89099D507893B31E75A05A460AAD, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.149749ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2839, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2838, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085514ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_681, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_210213524C58D0674B23FFA5354FF__6D2D2D597F66A3230EA705F3A8C02D7CAB25C08A, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.519391ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_682, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_681, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111915ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2840, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_ED76E0534E575B39909A9581B0BC4__7DB6F3AE9BD34205416CE62F577231EF17D4E5DF, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.144627ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2841, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2840, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070143ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_683, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_681, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.193097ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2842, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B0D18759485D0DA313751886E2145__D74CCA95CF235322025BE4F2B485D970FA903179, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.152506ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2843, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2842, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076845ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_684, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__580291ADACFB7CE3D89F953679A2195D472B789B, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.567466ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_685, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_684, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069752ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2844, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_40D519AF445EB125DE3E8BAB1D908__A06094011CB4EAD78523F17E681AD0606B2918C3, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.172604ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_686, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_684, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.239599ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2845, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2844, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115462ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2846, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C38FD80E4BDDF9D7816D89AB5E148962__84E456A69C0B3B703AA174837C6E1143D7D922D4, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.286888ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2847, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2846, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.176150ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_678, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__69364C09896F9FCBB4E5777A2731A57418F63028, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.665199ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_679, CachedDataProbablyExists, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_678, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.139896ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_687, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_481648F94CCFE9BB193A92A9E0C49__E3ACBCC3103BF04F19532296B0699FC0E4BCC19B, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.694361ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_688, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_687, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.168666ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_680, GetCachedData, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_678, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.302650ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2848, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_FBF9B7E24A20A7DA33A28E97989FC46E__C2A5FB71DF9712D23592D5161730E8537B40D821, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.376735ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_689, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_687, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.273880ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2849, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2848, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.159994ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_681, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_304CF1884561D884D9E845A9CC310__AB054DCB67EAB6D4030AA72283DB89DE1B0FA35E, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.282157ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_682, CachedDataProbablyExists, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_681, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093002ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_690, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87D6A2E943E4DE9704EDAF92373CA__9A5CD212A9EBC43BAB9D2E3F277C8DEEEA7C629B, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.370037ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_663, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F70EF20142BAFD3EC462109D60381__F3A5F34DFD438C22868C6479C3A74482465C2754, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.438213ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_683, GetCachedData, Parent=DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_681, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135560ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_691, CachedDataProbablyExists, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_690, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.098515ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_664, CachedDataProbablyExists, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_663, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094183ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2850, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA1C712245554D9D5CB90AA922A9592E__08F4EBD5B556717F1BC67A2AE9340475A748E470, StartTime=2015.12.10-06.27.32, HierarchicalDDC, Duration=0.188760ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2851, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_2850, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127681ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId02DE55E74A60C0FCF8E50AB50C2151C9_684, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_304CF1884561D884D9E845A9CC310__F389B28AF9DAA7F2C1F6D0AE396D8B3DD587233C, StartTime=2015.12.10-06.27.32, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.324324ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdA71759444FAFBCC21C778AB39F687129_665, GetCachedData, Parent=DDCTransactionIdA71759444FAFBCC21C778AB39F687129_663, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.194278ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionId834777AD46199828C38189A9FF57E011_692, GetCachedData, Parent=DDCTransactionId834777AD46199828C38189A9FF57E011_690, StartTime=2015.12.10-06.27.32, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.125710ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
